,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
13030,,Guinea-Bissau,11.8037,-15.1804,2020-03-11,0,0,0
13031,,Mali,17.570692,-3.996166000000001,2020-03-11,0,0,0
13032,,Saint Kitts and Nevis,17.357822,-62.782998,2020-03-11,0,0,0
13033,Northwest Territories,Canada,64.8255,-124.8457,2020-03-11,0,0,0
13034,Yukon,Canada,64.2823,-135.0,2020-03-11,0,0,0
13035,,Kosovo,42.602636,20.902977,2020-03-11,0,0,0
13036,,Burma,21.9162,95.956,2020-03-11,0,0,0
13037,Anguilla,United Kingdom,18.2206,-63.0686,2020-03-11,0,0,0
13038,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-03-11,0,0,0
13039,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-11,0,0,0
13040,,MS Zaandam,0.0,0.0,2020-03-11,0,0,0
13041,,Botswana,-22.3285,24.6849,2020-03-11,0,0,0
13042,,Burundi,-3.3731,29.9189,2020-03-11,0,0,0
13043,,Sierra Leone,8.460555000000001,-11.779889,2020-03-11,0,0,0
13044,,Malawi,-13.254307999999998,34.301525,2020-03-11,0,0,0
13045,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-03-11,0,0,0
13046,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-03-11,0,0,0
13047,,South Sudan,6.8770000000000024,31.307,2020-03-11,0,0,0
13048,,Western Sahara,24.2155,-12.8858,2020-03-11,0,0,0
13049,,Sao Tome and Principe,0.18636,6.613081,2020-03-11,0,0,0
13050,,Afghanistan,33.0,65.0,2020-03-12,7,0,0
13051,,Albania,41.1533,20.1683,2020-03-12,23,1,0
13052,,Algeria,28.0339,1.6596,2020-03-12,24,1,8
13053,,Andorra,42.5063,1.5218,2020-03-12,1,0,1
13054,,Angola,-11.2027,17.8739,2020-03-12,0,0,0
13055,,Antigua and Barbuda,17.0608,-61.7964,2020-03-12,0,0,0
13056,,Argentina,-38.4161,-63.6167,2020-03-12,19,1,0
13057,,Armenia,40.0691,45.0382,2020-03-12,4,0,0
13058,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-12,0,0,0
13059,New South Wales,Australia,-33.8688,151.2093,2020-03-12,65,2,4
13060,Northern Territory,Australia,-12.4634,130.8456,2020-03-12,1,0,0
13061,Queensland,Australia,-28.0167,153.4,2020-03-12,20,0,8
13062,South Australia,Australia,-34.9285,138.6007,2020-03-12,9,0,2
13063,Tasmania,Australia,-41.4545,145.9707,2020-03-12,3,0,0
13064,Victoria,Australia,-37.8136,144.9631,2020-03-12,21,0,7
13065,Western Australia,Australia,-31.9505,115.8605,2020-03-12,9,1,0
13066,,Austria,47.5162,14.5501,2020-03-12,302,1,4
13067,,Azerbaijan,40.1431,47.5769,2020-03-12,11,0,3
13068,,Bahamas,25.0343,-77.3963,2020-03-12,0,0,0
13069,,Bahrain,26.0275,50.55,2020-03-12,195,0,35
13070,,Bangladesh,23.685,90.3563,2020-03-12,3,0,0
13071,,Barbados,13.1939,-59.5432,2020-03-12,0,0,0
13072,,Belarus,53.7098,27.9534,2020-03-12,12,0,3
13073,,Belgium,50.8333,4.0,2020-03-12,314,3,1
13074,,Benin,9.3077,2.3158,2020-03-12,0,0,0
13075,,Bhutan,27.5142,90.4336,2020-03-12,1,0,0
13076,,Bolivia,-16.2902,-63.5887,2020-03-12,2,0,0
13077,,Bosnia and Herzegovina,43.9159,17.6791,2020-03-12,11,0,0
13078,,Brazil,-14.235,-51.9253,2020-03-12,52,0,0
13079,,Brunei,4.5353,114.7277,2020-03-12,11,0,0
13080,,Bulgaria,42.7339,25.4858,2020-03-12,7,1,0
13081,,Burkina Faso,12.2383,-1.5616,2020-03-12,2,0,0
13082,,Cabo Verde,16.5388,-23.0418,2020-03-12,0,0,0
13083,,Cambodia,11.55,104.9167,2020-03-12,3,0,1
13084,,Cameroon,3.8480000000000003,11.5021,2020-03-12,2,0,0
13085,Alberta,Canada,53.9333,-116.5765,2020-03-12,19,0,0
13086,British Columbia,Canada,49.2827,-123.1207,2020-03-12,46,1,0
13087,Grand Princess,Canada,37.6489,-122.6655,2020-03-12,0,0,0
13088,Manitoba,Canada,53.7609,-98.8139,2020-03-12,0,0,0
13089,New Brunswick,Canada,46.5653,-66.4619,2020-03-12,1,0,0
13090,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-12,0,0,0
13091,Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-12,0,0,0
13092,Ontario,Canada,51.2538,-85.3232,2020-03-12,42,0,0
13093,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-12,0,0,0
13094,Quebec,Canada,52.9399,-73.5491,2020-03-12,9,0,0
13095,Saskatchewan,Canada,52.9399,-106.4509,2020-03-12,0,0,0
13096,,Central African Republic,6.6111,20.9394,2020-03-12,0,0,0
13097,,Chad,15.4542,18.7322,2020-03-12,0,0,0
13098,,Chile,-35.6751,-71.543,2020-03-12,23,0,0
13099,Anhui,China,31.8257,117.2264,2020-03-12,990,6,984
13100,Beijing,China,40.1824,116.4142,2020-03-12,435,8,334
13101,Chongqing,China,30.0572,107.874,2020-03-12,576,6,564
13102,Fujian,China,26.0789,117.9874,2020-03-12,296,1,295
13103,Gansu,China,37.8099,101.0583,2020-03-12,127,2,88
13104,Guangdong,China,23.3417,113.4244,2020-03-12,1356,8,1289
13105,Guangxi,China,23.8298,108.7881,2020-03-12,252,2,241
13106,Guizhou,China,26.8154,106.8748,2020-03-12,146,2,137
13107,Hainan,China,19.1959,109.7453,2020-03-12,168,6,160
13108,Hebei,China,39.549,116.1306,2020-03-12,318,6,308
13109,Heilongjiang,China,47.861999999999995,127.7615,2020-03-12,482,13,441
13110,Henan,China,33.882,113.61399999999999,2020-03-12,1273,22,1249
13111,Hong Kong,China,22.3,114.2,2020-03-12,129,3,67
13112,Hubei,China,30.9756,112.2707,2020-03-12,67781,3056,50318
13113,Hunan,China,27.6104,111.7088,2020-03-12,1018,4,999
13114,Inner Mongolia,China,44.0935,113.9448,2020-03-12,75,1,71
13115,Jiangsu,China,32.9711,119.455,2020-03-12,631,0,629
13116,Jiangxi,China,27.614,115.7221,2020-03-12,935,1,934
13117,Jilin,China,43.6661,126.1923,2020-03-12,93,1,91
13118,Liaoning,China,41.2956,122.6085,2020-03-12,125,1,112
13119,Macau,China,22.1667,113.55,2020-03-12,10,0,10
13120,Ningxia,China,37.2692,106.1655,2020-03-12,75,0,72
13121,Qinghai,China,35.7452,95.9956,2020-03-12,18,0,18
13122,Shaanxi,China,35.1917,108.8701,2020-03-12,245,2,232
13123,Shandong,China,36.3427,118.1498,2020-03-12,760,6,734
13124,Shanghai,China,31.201999999999998,121.4491,2020-03-12,344,3,321
13125,Shanxi,China,37.5777,112.2922,2020-03-12,133,0,132
13126,Sichuan,China,30.6171,102.7103,2020-03-12,539,3,498
13127,Tianjin,China,39.3054,117.323,2020-03-12,136,3,132
13128,Tibet,China,31.6927,88.0924,2020-03-12,1,0,1
13129,Xinjiang,China,41.1129,85.2401,2020-03-12,76,3,73
13130,Yunnan,China,24.974,101.48700000000001,2020-03-12,174,2,170
13131,Zhejiang,China,29.1832,120.0934,2020-03-12,1215,1,1197
13132,,Colombia,4.5709,-74.2973,2020-03-12,9,0,0
13133,,Congo (Brazzaville),-4.0383,21.7587,2020-03-12,0,0,0
13134,,Congo (Kinshasa),-4.0383,21.7587,2020-03-12,1,0,0
13135,,Costa Rica,9.7489,-83.7534,2020-03-12,22,0,0
13136,,Cote d'Ivoire,7.54,-5.5471,2020-03-12,1,0,0
13137,,Croatia,45.1,15.2,2020-03-12,19,0,0
13138,,Diamond Princess,0.0,0.0,2020-03-12,706,7,325
13139,,Cuba,22.0,-80.0,2020-03-12,3,0,0
13140,,Cyprus,35.1264,33.4299,2020-03-12,6,0,0
13141,,Czechia,49.8175,15.472999999999999,2020-03-12,94,0,0
13142,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-12,2,0,0
13143,Greenland,Denmark,71.7069,-42.6043,2020-03-12,0,0,0
13144,,Denmark,56.2639,9.5018,2020-03-12,615,0,1
13145,,Djibouti,11.8251,42.5903,2020-03-12,0,0,0
13146,,Dominican Republic,18.7357,-70.1627,2020-03-12,5,0,0
13147,,Ecuador,-1.8312,-78.1834,2020-03-12,17,0,0
13148,,Egypt,26.0,30.0,2020-03-12,67,1,27
13149,,El Salvador,13.7942,-88.8965,2020-03-12,0,0,0
13150,,Equatorial Guinea,1.5,10.0,2020-03-12,0,0,0
13151,,Eritrea,15.1794,39.7823,2020-03-12,0,0,0
13152,,Estonia,58.5953,25.0136,2020-03-12,16,0,0
13153,,Eswatini,-26.5225,31.4659,2020-03-12,0,0,0
13154,,Ethiopia,9.145,40.4897,2020-03-12,0,0,0
13155,,Fiji,-17.7134,178.065,2020-03-12,0,0,0
13156,,Finland,64.0,26.0,2020-03-12,59,0,1
13157,French Guiana,France,3.9339,-53.1258,2020-03-12,5,0,0
13158,French Polynesia,France,-17.6797,149.4068,2020-03-12,0,0,0
13159,Guadeloupe,France,16.25,-61.5833,2020-03-12,0,0,0
13160,Mayotte,France,-12.8275,45.1662,2020-03-12,0,0,0
13161,New Caledonia,France,-20.9043,165.618,2020-03-12,0,0,0
13162,Reunion,France,-21.1351,55.2471,2020-03-12,1,0,0
13163,Saint Barthelemy,France,17.9,-62.8333,2020-03-12,1,0,0
13164,St Martin,France,18.0708,-63.0501,2020-03-12,2,0,0
13165,Martinique,France,14.6415,-61.0242,2020-03-12,3,0,0
13166,,France,46.2276,2.2137,2020-03-12,2281,48,12
13167,,Gabon,-0.8037,11.6094,2020-03-12,0,0,0
13168,,Gambia,13.4432,-15.3101,2020-03-12,0,0,0
13169,,Georgia,42.3154,43.3569,2020-03-12,24,0,0
13170,,Germany,51.0,9.0,2020-03-12,2078,3,25
13171,,Ghana,7.9465,-1.0232,2020-03-12,0,0,0
13172,,Greece,39.0742,21.8243,2020-03-12,99,1,0
13173,,Guatemala,15.7835,-90.2308,2020-03-12,0,0,0
13174,,Guinea,9.9456,-9.6966,2020-03-12,0,0,0
13175,,Guyana,5.0,-58.75,2020-03-12,1,1,0
13176,,Haiti,18.9712,-72.2852,2020-03-12,0,0,0
13177,,Holy See,41.9029,12.4534,2020-03-12,1,0,0
13178,,Honduras,15.2,-86.2419,2020-03-12,2,0,0
13179,,Hungary,47.1625,19.5033,2020-03-12,13,0,0
13180,,Iceland,64.9631,-19.0208,2020-03-12,103,0,1
13181,,India,21.0,78.0,2020-03-12,73,1,4
13182,,Indonesia,-0.7893,113.9213,2020-03-12,34,1,2
13183,,Iran,32.0,53.0,2020-03-12,10075,429,2959
13184,,Iraq,33.0,44.0,2020-03-12,71,8,15
13185,,Ireland,53.1424,-7.6921,2020-03-12,43,1,0
13186,,Israel,31.0,35.0,2020-03-12,100,0,4
13187,,Italy,43.0,12.0,2020-03-12,12462,827,1045
13188,,Jamaica,18.1096,-77.2975,2020-03-12,2,0,0
13189,,Japan,36.0,138.0,2020-03-12,639,16,118
13190,,Jordan,31.24,36.51,2020-03-12,1,0,0
13191,,Kazakhstan,48.0196,66.9237,2020-03-12,0,0,0
13192,,Kenya,-0.0236,37.9062,2020-03-12,0,0,0
13193,,South Korea,36.0,128.0,2020-03-12,7869,66,333
13194,,Kuwait,29.5,47.75,2020-03-12,80,0,5
13195,,Kyrgyzstan,41.2044,74.7661,2020-03-12,0,0,0
13196,,Latvia,56.8796,24.6032,2020-03-12,10,0,1
13197,,Lebanon,33.8547,35.8623,2020-03-12,61,3,1
13198,,Liberia,6.4281,-9.4295,2020-03-12,0,0,0
13199,,Liechtenstein,47.14,9.55,2020-03-12,1,0,0
13200,,Lithuania,55.1694,23.8813,2020-03-12,3,0,0
13201,,Luxembourg,49.8153,6.1296,2020-03-12,19,0,0
13202,,Madagascar,-18.7669,46.8691,2020-03-12,0,0,0
13203,,Malaysia,2.5,112.5,2020-03-12,149,0,26
13204,,Maldives,3.2028,73.2207,2020-03-12,8,0,0
13205,,Malta,35.9375,14.3754,2020-03-12,6,0,0
13206,,Mauritania,21.0079,10.9408,2020-03-12,0,0,0
13207,,Mauritius,-20.2,57.5,2020-03-12,0,0,0
13208,,Mexico,23.6345,-102.5528,2020-03-12,12,0,4
13209,,Moldova,47.4116,28.3699,2020-03-12,3,0,0
13210,,Monaco,43.7333,7.4167,2020-03-12,2,0,0
13211,,Mongolia,46.8625,103.8467,2020-03-12,1,0,0
13212,,Montenegro,42.5,19.3,2020-03-12,0,0,0
13213,,Morocco,31.7917,-7.0926,2020-03-12,6,1,0
13214,,Namibia,-22.9576,18.4904,2020-03-12,0,0,0
13215,,Nepal,28.1667,84.25,2020-03-12,1,0,1
13216,Aruba,Netherlands,12.5186,-70.0358,2020-03-12,0,0,0
13217,Curacao,Netherlands,12.1696,-68.99,2020-03-12,0,0,0
13218,Sint Maarten,Netherlands,18.0425,-63.0548,2020-03-12,0,0,0
13219,,Netherlands,52.1326,5.2913,2020-03-12,503,5,0
13220,,New Zealand,-40.9006,174.886,2020-03-12,5,0,0
13221,,Nicaragua,12.8654,-85.2072,2020-03-12,0,0,0
13222,,Niger,17.6078,8.0817,2020-03-12,0,0,0
13223,,Nigeria,9.082,8.6753,2020-03-12,2,0,0
13224,,North Macedonia,41.6086,21.7453,2020-03-12,7,0,0
13225,,Norway,60.472,8.4689,2020-03-12,702,0,1
13226,,Oman,21.0,57.0,2020-03-12,18,0,9
13227,,Pakistan,30.3753,69.3451,2020-03-12,20,0,2
13228,,Panama,8.538,-80.7821,2020-03-12,11,1,0
13229,,Papua New Guinea,-6.315,143.9555,2020-03-12,0,0,0
13230,,Paraguay,-23.4425,-58.4438,2020-03-12,5,0,0
13231,,Peru,-9.19,-75.0152,2020-03-12,15,0,0
13232,,Philippines,13.0,122.0,2020-03-12,52,2,2
13233,,Poland,51.9194,19.1451,2020-03-12,49,1,0
13234,,Portugal,39.3999,-8.2245,2020-03-12,59,0,0
13235,,Qatar,25.3548,51.1839,2020-03-12,262,0,0
13236,,Romania,45.9432,24.9668,2020-03-12,49,0,6
13237,,Russia,60.0,90.0,2020-03-12,28,0,3
13238,,Rwanda,-1.9403,29.8739,2020-03-12,0,0,0
13239,,Saint Lucia,13.9094,-60.9789,2020-03-12,0,0,0
13240,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-12,0,0,0
13241,,San Marino,43.9424,12.4578,2020-03-12,69,3,0
13242,,Saudi Arabia,24.0,45.0,2020-03-12,45,0,1
13243,,Senegal,14.4974,-14.4524,2020-03-12,4,0,1
13244,,Serbia,44.0165,21.0059,2020-03-12,19,0,0
13245,,Seychelles,-4.6796,55.492,2020-03-12,0,0,0
13246,,Singapore,1.2833,103.8333,2020-03-12,178,0,96
13247,,Slovakia,48.669,19.699,2020-03-12,16,0,0
13248,,Slovenia,46.1512,14.9955,2020-03-12,89,0,0
13249,,Somalia,5.1521,46.1996,2020-03-12,0,0,0
13250,,South Africa,-30.5595,22.9375,2020-03-12,17,0,0
13251,,Spain,40.0,-4.0,2020-03-12,2277,55,183
13252,,Sri Lanka,7.0,81.0,2020-03-12,2,0,1
13253,,Sudan,12.8628,30.2176,2020-03-12,0,0,0
13254,,Suriname,3.9193,-56.0278,2020-03-12,0,0,0
13255,,Sweden,63.0,16.0,2020-03-12,599,1,1
13256,,Switzerland,46.8182,8.2275,2020-03-12,652,4,4
13257,,Taiwan*,23.7,121.0,2020-03-12,49,1,20
13258,,Tanzania,-6.369,34.8888,2020-03-12,0,0,0
13259,,Thailand,15.0,101.0,2020-03-12,70,1,34
13260,,Togo,8.6195,0.8248,2020-03-12,1,0,0
13261,,Trinidad and Tobago,10.6918,-61.2225,2020-03-12,0,0,0
13262,,Tunisia,34.0,9.0,2020-03-12,7,0,0
13263,,Turkey,38.9637,35.2433,2020-03-12,1,0,0
13264,,Uganda,1.0,32.0,2020-03-12,0,0,0
13265,,Ukraine,48.3794,31.1656,2020-03-12,1,0,0
13266,,United Arab Emirates,24.0,54.0,2020-03-12,85,0,17
13267,Bermuda,United Kingdom,32.3078,-64.7505,2020-03-12,0,0,0
13268,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-12,0,0,0
13269,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-12,2,0,0
13270,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-12,1,0,1
13271,Isle of Man,United Kingdom,54.2361,-4.5481,2020-03-12,0,0,0
13272,Montserrat,United Kingdom,16.7425,-62.1874,2020-03-12,0,0,0
13273,,United Kingdom,55.3781,-3.4360000000000004,2020-03-12,456,8,18
13274,,Uruguay,-32.5228,-55.7658,2020-03-12,0,0,0
13275,,US,37.0902,-95.7129,2020-03-12,1663,40,12
13276,,Uzbekistan,41.3775,64.5853,2020-03-12,0,0,0
13277,,Venezuela,6.4238,-66.5897,2020-03-12,0,0,0
13278,,Vietnam,16.0,108.0,2020-03-12,39,0,16
13279,,Zambia,-15.4167,28.2833,2020-03-12,0,0,0
13280,,Zimbabwe,-20.0,30.0,2020-03-12,0,0,0
13281,Diamond Princess,Canada,0.0,0.0,2020-03-12,0,0,0
13282,,Dominica,15.415,-61.371,2020-03-12,0,0,0
13283,,Grenada,12.1165,-61.678999999999995,2020-03-12,0,0,0
13284,,Mozambique,-18.665695,35.529562,2020-03-12,0,0,0
13285,,Syria,34.802075,38.99681500000001,2020-03-12,0,0,0
13286,,Timor-Leste,-8.874217,125.727539,2020-03-12,0,0,0
13287,,Belize,13.1939,-59.5432,2020-03-12,0,0,0
13288,,Laos,19.856270000000002,102.495496,2020-03-12,0,0,0
13289,,Libya,26.3351,17.228331,2020-03-12,0,0,0
13290,,West Bank and Gaza,31.9522,35.2332,2020-03-12,30,0,0
13291,,Guinea-Bissau,11.8037,-15.1804,2020-03-12,0,0,0
13292,,Mali,17.570692,-3.996166000000001,2020-03-12,0,0,0
13293,,Saint Kitts and Nevis,17.357822,-62.782998,2020-03-12,0,0,0
13294,Northwest Territories,Canada,64.8255,-124.8457,2020-03-12,0,0,0
13295,Yukon,Canada,64.2823,-135.0,2020-03-12,0,0,0
13296,,Kosovo,42.602636,20.902977,2020-03-12,0,0,0
13297,,Burma,21.9162,95.956,2020-03-12,0,0,0
13298,Anguilla,United Kingdom,18.2206,-63.0686,2020-03-12,0,0,0
13299,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-03-12,0,0,0
13300,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-12,0,0,0
13301,,MS Zaandam,0.0,0.0,2020-03-12,0,0,0
13302,,Botswana,-22.3285,24.6849,2020-03-12,0,0,0
13303,,Burundi,-3.3731,29.9189,2020-03-12,0,0,0
13304,,Sierra Leone,8.460555000000001,-11.779889,2020-03-12,0,0,0
13305,,Malawi,-13.254307999999998,34.301525,2020-03-12,0,0,0
13306,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-03-12,0,0,0
13307,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-03-12,0,0,0
13308,,South Sudan,6.8770000000000024,31.307,2020-03-12,0,0,0
13309,,Western Sahara,24.2155,-12.8858,2020-03-12,0,0,0
13310,,Sao Tome and Principe,0.18636,6.613081,2020-03-12,0,0,0
13311,,Afghanistan,33.0,65.0,2020-03-13,7,0,0
13312,,Albania,41.1533,20.1683,2020-03-13,33,1,0
13313,,Algeria,28.0339,1.6596,2020-03-13,26,2,8
13314,,Andorra,42.5063,1.5218,2020-03-13,1,0,0
13315,,Angola,-11.2027,17.8739,2020-03-13,0,0,0
13316,,Antigua and Barbuda,17.0608,-61.7964,2020-03-13,1,0,0
13317,,Argentina,-38.4161,-63.6167,2020-03-13,31,2,0
13318,,Armenia,40.0691,45.0382,2020-03-13,8,0,0
13319,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-13,1,0,0
13320,New South Wales,Australia,-33.8688,151.2093,2020-03-13,92,2,4
13321,Northern Territory,Australia,-12.4634,130.8456,2020-03-13,1,0,0
13322,Queensland,Australia,-28.0167,153.4,2020-03-13,35,0,8
13323,South Australia,Australia,-34.9285,138.6007,2020-03-13,16,0,3
13324,Tasmania,Australia,-41.4545,145.9707,2020-03-13,5,0,0
13325,Victoria,Australia,-37.8136,144.9631,2020-03-13,36,0,8
13326,Western Australia,Australia,-31.9505,115.8605,2020-03-13,14,1,0
13327,,Austria,47.5162,14.5501,2020-03-13,504,1,6
13328,,Azerbaijan,40.1431,47.5769,2020-03-13,15,1,3
13329,,Bahamas,25.0343,-77.3963,2020-03-13,0,0,0
13330,,Bahrain,26.0275,50.55,2020-03-13,195,0,44
13331,,Bangladesh,23.685,90.3563,2020-03-13,3,0,0
13332,,Barbados,13.1939,-59.5432,2020-03-13,0,0,0
13333,,Belarus,53.7098,27.9534,2020-03-13,27,0,3
13334,,Belgium,50.8333,4.0,2020-03-13,559,3,1
13335,,Benin,9.3077,2.3158,2020-03-13,0,0,0
13336,,Bhutan,27.5142,90.4336,2020-03-13,1,0,0
13337,,Bolivia,-16.2902,-63.5887,2020-03-13,3,0,0
13338,,Bosnia and Herzegovina,43.9159,17.6791,2020-03-13,13,0,0
13339,,Brazil,-14.235,-51.9253,2020-03-13,151,0,0
13340,,Brunei,4.5353,114.7277,2020-03-13,37,0,0
13341,,Bulgaria,42.7339,25.4858,2020-03-13,23,1,0
13342,,Burkina Faso,12.2383,-1.5616,2020-03-13,2,0,0
13343,,Cabo Verde,16.5388,-23.0418,2020-03-13,0,0,0
13344,,Cambodia,11.55,104.9167,2020-03-13,5,0,1
13345,,Cameroon,3.8480000000000003,11.5021,2020-03-13,2,0,0
13346,Alberta,Canada,53.9333,-116.5765,2020-03-13,29,0,0
13347,British Columbia,Canada,49.2827,-123.1207,2020-03-13,64,1,0
13348,Grand Princess,Canada,37.6489,-122.6655,2020-03-13,2,0,0
13349,Manitoba,Canada,53.7609,-98.8139,2020-03-13,4,0,0
13350,New Brunswick,Canada,46.5653,-66.4619,2020-03-13,1,0,0
13351,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-13,0,0,0
13352,Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-13,0,0,0
